item_types,weekday,time_since_person,time_of_day,current_sit_minutes,total_session_minutes,num_previous_returns,seat_now_occupied,new_person_present,label
"paper,earphones",Mon,46,10.51,93,270,1,1,1,LEFT_BEHIND
watch,Tue,49,18.19,178,340,0,0,1,LEFT_BEHIND
"wallet,mouse,keys",Mon,25,10.78,172,226,1,0,1,TEMP_LEAVE
"iPad,paper",Wed,18,15.06,200,299,2,1,1,LEFT_BEHIND
"paper,earphones,watch,pen",Sun,14,16.99,12,172,5,0,0,TEMP_LEAVE
"phone,watch,glasses",Wed,2,16.82,154,193,1,0,1,TEMP_LEAVE
"mouse,student-id",Fri,41,18.41,110,268,2,0,1,TEMP_LEAVE
"earphones,bottle",Sat,21,16.65,108,221,4,1,0,OCCUPIED
"keys,charging-cable,student-id",Sun,50,9.37,135,297,2,0,1,TEMP_LEAVE
"bag,keys,paper",Wed,5,17.38,17,73,2,0,1,TEMP_LEAVE
glasses,Sat,44,16.35,168,285,4,0,0,LEFT_BEHIND
"pen,paper,book,glasses",Mon,49,15.05,189,253,2,1,0,OCCUPIED
"iPad,book,glasses,laptop",Tue,21,14.9,193,248,0,0,0,TEMP_LEAVE
student-id,Thu,53,21.14,81,85,1,1,0,OCCUPIED
"wallet,bottle",Sun,32,13.0,16,215,0,0,1,LEFT_BEHIND
"mouse,watch,book",Sat,8,11.18,2,6,0,0,0,TEMP_LEAVE
"book,earphones,bottle",Fri,58,21.28,172,295,5,0,1,TEMP_LEAVE
"mouse,bottle",Fri,30,8.07,130,257,5,0,0,LEFT_BEHIND
earphones,Tue,47,10.49,59,220,0,0,0,LEFT_BEHIND
"earphones,bag,watch",Tue,9,9.94,134,301,5,1,1,TEMP_LEAVE
"keys,pen,wallet,charging-cable",Thu,1,12.15,191,383,0,0,0,TEMP_LEAVE
"phone,student-id,wallet,pen",Thu,7,17.13,25,85,5,0,1,TEMP_LEAVE
"iPad,wallet,mouse,charging-cable",Tue,2,10.04,193,331,4,0,1,TEMP_LEAVE
"paper,laptop",Sat,45,16.43,119,163,2,1,1,LEFT_BEHIND
"iPad,pen",Tue,38,19.21,61,118,3,1,1,LEFT_BEHIND
"glasses,student-id",Tue,22,16.4,96,177,4,0,1,TEMP_LEAVE
pen,Sat,58,16.69,48,119,4,1,1,LEFT_BEHIND
"bottle,phone,mouse,keys",Wed,12,19.78,179,247,5,1,0,OCCUPIED
bag,Sun,8,8.12,2,181,0,0,1,TEMP_LEAVE
"earphones,paper,mouse",Wed,44,18.11,11,35,1,0,0,LEFT_BEHIND
"wallet,book,phone",Sun,4,14.25,42,183,1,1,0,OCCUPIED
"wallet,watch,pen",Tue,30,17.78,44,166,4,1,0,OCCUPIED
laptop,Mon,55,14.18,129,300,4,1,0,OCCUPIED
"keys,paper,phone,glasses",Sun,18,11.49,142,321,1,0,1,TEMP_LEAVE
mouse,Mon,9,9.23,121,160,5,1,0,OCCUPIED
"laptop,bottle,mouse,book",Fri,0,19.73,8,195,1,1,1,OCCUPIED
"pen,student-id",Wed,22,14.41,104,181,4,0,1,TEMP_LEAVE
"iPad,student-id",Fri,59,19.54,99,175,0,1,0,OCCUPIED
"iPad,wallet,earphones,keys",Sun,48,14.66,62,200,1,1,0,OCCUPIED
"watch,charging-cable,mouse",Sat,31,18.72,73,250,1,1,0,OCCUPIED
keys,Thu,11,16.93,171,259,1,0,0,LEFT_BEHIND
"bottle,iPad,glasses",Thu,15,12.72,5,158,5,1,0,OCCUPIED
"bag,student-id",Thu,38,11.52,129,234,1,0,0,TEMP_LEAVE
"wallet,glasses,phone,mouse",Wed,44,10.7,196,319,2,0,1,TEMP_LEAVE
"phone,bottle",Sun,55,12.39,135,278,3,0,1,TEMP_LEAVE
"paper,glasses,charging-cable",Thu,45,11.61,68,144,3,1,0,OCCUPIED
"pen,laptop",Sat,7,21.39,39,198,1,0,0,TEMP_LEAVE
"bottle,student-id",Sat,42,11.77,166,236,2,0,1,TEMP_LEAVE
"mouse,phone,charging-cable",Wed,39,21.57,166,172,5,1,0,OCCUPIED
"paper,glasses,pen",Wed,21,8.61,134,161,0,1,0,OCCUPIED
"wallet,student-id,iPad",Fri,3,14.62,143,144,0,1,0,OCCUPIED
pen,Sat,14,14.69,66,79,3,1,0,OCCUPIED
"mouse,watch",Sat,24,19.52,194,364,4,1,0,OCCUPIED
wallet,Thu,11,14.83,57,138,2,1,1,LEFT_BEHIND
"glasses,phone,laptop,watch",Thu,40,16.15,141,266,1,0,1,TEMP_LEAVE
"keys,charging-cable,watch",Tue,55,18.29,20,23,1,1,0,OCCUPIED
bag,Fri,45,13.45,79,246,3,1,1,LEFT_BEHIND
earphones,Sat,31,8.74,5,6,4,0,1,LEFT_BEHIND
"laptop,bag,iPad",Tue,6,10.96,148,158,3,1,0,OCCUPIED
"book,bottle,earphones",Sat,55,17.81,49,248,1,1,0,OCCUPIED
book,Mon,23,19.41,190,387,4,0,1,LEFT_BEHIND
mouse,Mon,22,13.46,164,224,0,1,1,LEFT_BEHIND
glasses,Thu,6,12.47,155,355,0,1,1,LEFT_BEHIND
earphones,Fri,55,19.36,70,100,3,0,0,LEFT_BEHIND
"keys,charging-cable",Sun,39,17.34,100,211,5,1,1,LEFT_BEHIND
"laptop,phone",Mon,35,15.34,147,274,2,1,0,OCCUPIED
"phone,keys",Wed,48,20.03,9,197,4,0,0,TEMP_LEAVE
"iPad,keys,watch,pen",Mon,10,15.96,80,178,2,0,0,TEMP_LEAVE
"book,earphones,charging-cable",Mon,28,17.56,89,245,1,0,0,LEFT_BEHIND
"keys,laptop,paper,bag",Tue,60,9.7,178,222,3,1,0,OCCUPIED
"bottle,earphones,student-id,wallet",Tue,7,8.67,121,309,4,0,1,TEMP_LEAVE
"glasses,student-id,bottle,pen",Wed,0,20.24,141,197,2,1,0,OCCUPIED
"paper,earphones",Sun,32,21.47,52,225,1,0,1,LEFT_BEHIND
"iPad,keys",Tue,39,12.77,74,120,3,1,0,OCCUPIED
"paper,laptop,glasses",Mon,5,9.32,181,304,2,0,1,TEMP_LEAVE
"keys,pen,wallet,earphones",Tue,35,10.4,137,284,3,0,1,TEMP_LEAVE
"paper,bottle,laptop",Sat,58,20.9,32,35,5,1,1,LEFT_BEHIND
"glasses,bag,laptop",Thu,17,15.15,119,224,4,0,1,TEMP_LEAVE
charging-cable,Mon,15,11.75,176,219,4,1,0,OCCUPIED
"bag,watch,pen,earphones",Thu,30,12.18,105,172,3,0,0,TEMP_LEAVE
watch,Tue,17,11.21,146,296,1,0,0,TEMP_LEAVE
"watch,pen,glasses,mouse",Sat,31,18.22,19,211,4,0,1,TEMP_LEAVE
"laptop,pen,earphones,mouse",Fri,25,19.62,140,177,4,1,1,LEFT_BEHIND
"wallet,student-id,glasses,paper",Wed,8,21.17,145,210,2,0,0,TEMP_LEAVE
"charging-cable,laptop",Thu,50,16.7,129,150,4,0,0,TEMP_LEAVE
"phone,bag",Thu,44,14.76,186,211,1,0,1,TEMP_LEAVE
"watch,pen",Tue,34,9.64,20,127,1,1,1,LEFT_BEHIND
"earphones,pen,wallet,paper",Mon,41,15.33,29,227,3,1,1,LEFT_BEHIND
keys,Thu,33,21.03,71,215,0,0,0,LEFT_BEHIND
"earphones,phone,mouse,laptop",Sun,39,17.11,140,242,2,1,0,OCCUPIED
"charging-cable,glasses",Sun,9,10.0,199,320,3,0,0,TEMP_LEAVE
"iPad,watch",Fri,52,8.83,38,198,1,0,0,TEMP_LEAVE
"bag,mouse,student-id,wallet",Fri,25,10.3,44,237,5,1,0,OCCUPIED
"iPad,watch,mouse,pen",Wed,58,11.21,70,225,2,0,0,TEMP_LEAVE
wallet,Wed,7,11.86,35,60,0,1,0,OCCUPIED
wallet,Thu,2,10.85,97,201,0,0,1,LEFT_BEHIND
bag,Thu,54,18.06,166,238,3,0,1,TEMP_LEAVE
"watch,student-id,keys,bottle",Thu,15,15.64,69,248,4,1,1,TEMP_LEAVE
"wallet,earphones,glasses,mouse",Sun,4,11.05,180,185,3,1,1,TEMP_LEAVE
"iPad,mouse,laptop",Sun,2,16.33,188,295,0,0,0,TEMP_LEAVE
pen,Sun,10,12.79,35,98,5,0,1,TEMP_LEAVE
"watch,bottle,laptop,bag",Sat,11,18.85,141,282,5,0,1,TEMP_LEAVE
"book,charging-cable,laptop",Mon,58,15.52,60,237,5,0,1,TEMP_LEAVE
"book,phone,glasses",Sat,0,8.89,65,246,1,1,1,OCCUPIED
"pen,glasses",Sat,5,10.27,90,275,0,0,0,LEFT_BEHIND
"iPad,phone,watch,glasses",Fri,5,15.61,59,176,0,0,1,TEMP_LEAVE
"keys,book,wallet,earphones",Sat,38,20.78,114,231,1,0,1,TEMP_LEAVE
"paper,laptop,iPad,pen",Wed,26,11.31,89,224,1,0,0,TEMP_LEAVE
phone,Mon,49,20.3,106,180,0,1,1,LEFT_BEHIND
pen,Wed,0,18.09,2,148,1,0,0,OCCUPIED
"wallet,keys,phone",Tue,5,18.07,5,84,5,1,1,TEMP_LEAVE
"laptop,paper,charging-cable",Fri,29,10.54,36,124,0,1,1,LEFT_BEHIND
"charging-cable,iPad,mouse,wallet",Sat,50,10.04,63,235,1,0,0,TEMP_LEAVE
"wallet,mouse",Wed,43,13.53,186,373,4,1,0,OCCUPIED
"watch,student-id",Sat,17,12.87,127,266,5,1,0,OCCUPIED
"keys,earphones,pen",Wed,43,11.91,55,69,1,0,1,TEMP_LEAVE
charging-cable,Mon,36,10.0,24,122,1,1,0,OCCUPIED
"bottle,laptop",Sun,24,13.05,64,128,3,1,0,OCCUPIED
"keys,book,pen",Wed,19,8.38,142,301,4,1,1,LEFT_BEHIND
"watch,bottle,iPad,paper",Thu,51,16.26,183,302,0,0,0,LEFT_BEHIND
"charging-cable,keys",Tue,40,21.16,46,109,1,1,1,LEFT_BEHIND
"phone,keys",Fri,53,20.25,67,120,5,0,0,TEMP_LEAVE
"bottle,watch,bag,phone",Thu,36,20.02,183,334,3,0,1,TEMP_LEAVE
"book,paper,earphones,iPad",Sat,40,15.46,142,158,4,1,0,OCCUPIED
"keys,mouse,watch",Sun,53,13.33,121,271,1,0,1,TEMP_LEAVE
glasses,Thu,30,12.38,33,198,0,1,0,OCCUPIED
"keys,laptop,iPad,pen",Tue,14,13.48,18,83,1,1,1,TEMP_LEAVE
"mouse,phone,wallet",Thu,40,15.2,15,29,2,1,0,OCCUPIED
"watch,paper",Thu,54,16.27,16,205,5,0,1,TEMP_LEAVE
"iPad,bottle,paper,charging-cable",Mon,18,8.16,8,28,1,1,1,LEFT_BEHIND
"pen,bottle",Wed,7,8.51,72,149,5,0,1,TEMP_LEAVE
"laptop,bag",Mon,24,13.65,21,126,2,1,0,OCCUPIED
"charging-cable,glasses,laptop",Fri,43,17.38,73,111,3,1,1,LEFT_BEHIND
iPad,Mon,15,16.25,81,258,0,0,0,TEMP_LEAVE
"keys,iPad,charging-cable",Thu,40,19.47,162,239,3,0,1,TEMP_LEAVE
"phone,charging-cable",Sun,18,16.72,95,159,0,0,1,TEMP_LEAVE
"pen,watch",Sun,4,8.07,95,239,5,1,0,OCCUPIED
"watch,laptop,wallet",Fri,49,8.38,176,347,0,0,0,LEFT_BEHIND
"bottle,book",Tue,20,13.56,74,162,2,0,1,LEFT_BEHIND
watch,Fri,55,11.09,23,133,5,0,1,TEMP_LEAVE
"charging-cable,watch,earphones",Fri,0,13.49,5,136,5,1,0,OCCUPIED
"glasses,iPad",Fri,0,20.2,92,157,3,0,1,OCCUPIED
"keys,pen,laptop,charging-cable",Mon,7,11.36,156,218,3,0,0,TEMP_LEAVE
"iPad,keys",Wed,1,21.05,27,100,1,0,1,TEMP_LEAVE
"iPad,mouse",Fri,54,14.2,108,142,2,0,1,TEMP_LEAVE
bag,Thu,42,8.53,155,338,5,1,1,LEFT_BEHIND
"laptop,watch,bag,iPad",Sun,52,13.43,149,153,0,1,1,LEFT_BEHIND
"bottle,paper,earphones,book",Thu,39,17.34,183,320,2,1,1,LEFT_BEHIND
"mouse,laptop,bag",Wed,35,8.03,135,210,4,0,1,TEMP_LEAVE
"keys,watch,wallet,glasses",Tue,18,17.18,6,14,5,1,0,OCCUPIED
"glasses,student-id,phone,bag",Thu,5,19.53,120,240,1,1,0,OCCUPIED
mouse,Tue,45,14.47,63,84,0,0,0,LEFT_BEHIND
mouse,Sun,42,21.3,198,230,0,1,0,OCCUPIED
"mouse,laptop,glasses",Mon,28,8.89,162,295,3,0,1,TEMP_LEAVE
"mouse,bottle,pen",Sun,28,11.69,1,6,1,1,0,OCCUPIED
"student-id,wallet",Sun,8,20.29,106,258,0,1,0,OCCUPIED
"mouse,laptop",Thu,1,15.13,180,246,2,0,1,TEMP_LEAVE
"phone,pen,watch,mouse",Thu,38,18.77,25,187,3,1,1,LEFT_BEHIND
mouse,Wed,44,19.61,71,186,3,0,0,LEFT_BEHIND
"iPad,glasses,book,earphones",Wed,53,14.48,75,233,1,1,1,LEFT_BEHIND
pen,Fri,2,17.96,145,154,0,1,0,OCCUPIED
"mouse,paper",Thu,51,13.58,67,263,2,1,0,OCCUPIED
"keys,watch,charging-cable",Fri,17,12.43,98,282,4,1,0,OCCUPIED
glasses,Sat,19,20.01,181,189,1,1,0,OCCUPIED
wallet,Mon,25,18.43,174,204,5,1,1,LEFT_BEHIND
"charging-cable,mouse,watch",Sun,10,9.96,5,107,5,0,0,TEMP_LEAVE
"pen,wallet",Sat,13,8.87,117,285,5,0,1,LEFT_BEHIND
"charging-cable,wallet",Fri,32,8.12,101,226,5,0,0,LEFT_BEHIND
"glasses,keys,paper,student-id",Fri,47,16.55,53,118,2,0,1,TEMP_LEAVE
"glasses,bottle,phone",Sun,12,19.99,27,215,2,0,0,TEMP_LEAVE
"phone,book,mouse",Mon,36,15.81,147,324,3,0,1,TEMP_LEAVE
"bag,watch",Sat,56,8.51,49,180,3,0,1,TEMP_LEAVE
"phone,earphones,bottle",Mon,34,16.64,75,132,2,1,0,OCCUPIED
"student-id,iPad,charging-cable,glasses",Sun,19,13.2,141,209,3,0,1,TEMP_LEAVE
mouse,Wed,6,19.2,176,342,2,0,0,TEMP_LEAVE
"glasses,student-id",Wed,5,15.06,153,295,0,0,1,TEMP_LEAVE
wallet,Fri,18,11.81,199,243,2,0,1,LEFT_BEHIND
"iPad,charging-cable",Fri,1,20.5,190,350,1,0,0,TEMP_LEAVE
"charging-cable,iPad",Sun,36,14.0,94,241,5,1,1,LEFT_BEHIND
"pen,bottle,paper,student-id",Fri,14,14.1,111,126,3,0,0,TEMP_LEAVE
"bag,iPad",Fri,4,21.05,152,288,2,1,1,TEMP_LEAVE
wallet,Sun,9,18.17,18,18,2,0,1,TEMP_LEAVE
"charging-cable,earphones,watch,book",Tue,23,19.8,160,214,3,0,0,TEMP_LEAVE
"phone,book",Thu,28,8.64,36,214,0,1,1,LEFT_BEHIND
watch,Fri,28,20.59,166,233,4,0,0,TEMP_LEAVE
"charging-cable,phone,pen",Tue,20,10.4,142,328,0,0,0,TEMP_LEAVE
paper,Tue,34,21.54,77,242,0,1,1,LEFT_BEHIND
bottle,Wed,55,10.09,161,261,3,0,0,LEFT_BEHIND
"book,paper,bag",Sun,10,11.82,194,289,2,1,0,OCCUPIED
mouse,Sat,60,8.65,125,256,3,1,0,OCCUPIED
watch,Sat,41,10.97,164,165,0,0,0,LEFT_BEHIND
"book,student-id,paper,glasses",Tue,31,13.09,169,282,0,1,0,OCCUPIED
"bottle,watch,bag",Wed,4,12.27,11,139,5,1,1,TEMP_LEAVE
"pen,wallet,iPad",Wed,32,19.54,88,274,4,1,1,LEFT_BEHIND
watch,Fri,34,9.16,148,267,1,1,1,LEFT_BEHIND
pen,Wed,19,12.45,129,150,2,0,1,LEFT_BEHIND
"glasses,paper",Sun,29,19.72,115,213,1,1,0,OCCUPIED
"earphones,pen,wallet",Fri,33,18.03,99,188,0,1,1,LEFT_BEHIND
"phone,watch",Fri,10,10.9,143,168,0,1,0,OCCUPIED
"earphones,iPad,bag",Wed,32,8.68,141,180,0,0,1,LEFT_BEHIND
"charging-cable,watch,student-id,phone",Tue,55,10.8,151,240,3,1,1,LEFT_BEHIND
"phone,paper",Sat,47,10.47,193,372,1,1,0,OCCUPIED
glasses,Sun,28,17.44,142,201,2,1,1,LEFT_BEHIND
charging-cable,Sat,32,19.96,168,344,1,1,0,OCCUPIED
laptop,Mon,51,16.01,169,337,5,1,0,OCCUPIED
"pen,watch",Fri,50,12.21,114,174,1,1,0,OCCUPIED
"iPad,charging-cable,glasses",Sun,13,16.65,162,184,1,1,1,LEFT_BEHIND
student-id,Sun,11,17.5,159,181,3,1,0,OCCUPIED
"student-id,book,bottle",Wed,14,17.11,180,201,3,1,0,OCCUPIED
"laptop,bottle,keys,wallet",Wed,47,15.81,68,211,5,0,0,TEMP_LEAVE
"laptop,wallet,keys",Sun,3,9.14,73,127,0,0,0,TEMP_LEAVE
watch,Sat,27,8.92,91,150,2,0,0,TEMP_LEAVE
"earphones,charging-cable,student-id",Fri,26,19.35,2,48,2,0,1,TEMP_LEAVE
"paper,laptop,charging-cable",Sat,12,20.3,141,231,0,1,1,LEFT_BEHIND
book,Thu,0,11.03,175,301,2,1,0,OCCUPIED
"iPad,book",Sat,57,21.81,15,147,5,1,1,LEFT_BEHIND
"wallet,student-id",Sun,8,19.82,32,228,4,1,0,OCCUPIED
book,Mon,55,14.11,142,183,2,0,1,LEFT_BEHIND
iPad,Sun,33,15.78,29,60,5,1,1,LEFT_BEHIND
"book,watch,iPad,mouse",Sat,42,14.5,5,31,4,1,0,OCCUPIED
paper,Mon,31,14.6,7,202,5,1,1,LEFT_BEHIND
"phone,wallet",Thu,16,13.22,92,212,3,1,0,OCCUPIED
mouse,Sat,46,11.25,83,279,0,1,0,OCCUPIED
"bag,paper,charging-cable,keys",Sun,48,14.98,82,147,0,1,1,LEFT_BEHIND
"phone,charging-cable,pen,glasses",Thu,39,10.5,6,176,1,1,1,LEFT_BEHIND
"bag,keys",Tue,51,19.97,162,228,5,0,1,TEMP_LEAVE
"bottle,keys,earphones,bag",Wed,52,13.13,48,146,5,1,1,LEFT_BEHIND
bottle,Sun,4,18.63,190,214,4,0,1,TEMP_LEAVE
"bag,iPad,watch",Tue,40,12.47,176,203,4,1,0,OCCUPIED
"iPad,phone,pen,keys",Thu,41,20.76,59,147,3,0,1,TEMP_LEAVE
iPad,Thu,35,18.14,105,263,2,1,0,OCCUPIED
"pen,wallet,laptop,book",Sun,34,19.33,42,75,5,1,1,LEFT_BEHIND
"charging-cable,keys,bag,mouse",Mon,4,12.97,41,235,4,1,0,OCCUPIED
student-id,Sun,43,20.05,20,131,2,1,1,LEFT_BEHIND
"mouse,iPad,bottle",Fri,35,14.84,52,100,5,1,0,OCCUPIED
watch,Mon,35,16.04,152,261,5,0,1,TEMP_LEAVE
"pen,earphones,glasses",Fri,7,20.05,69,203,0,1,1,LEFT_BEHIND
"student-id,laptop,bottle",Tue,54,14.44,156,200,2,1,1,LEFT_BEHIND
"wallet,pen,earphones",Thu,56,8.14,46,164,4,1,1,LEFT_BEHIND
"student-id,mouse",Wed,34,10.68,154,329,3,0,0,TEMP_LEAVE
"book,watch,earphones,mouse",Mon,24,12.03,111,127,5,1,1,LEFT_BEHIND
pen,Fri,53,19.44,7,105,0,1,1,LEFT_BEHIND
"charging-cable,paper,book,earphones",Mon,27,20.13,66,246,4,0,0,LEFT_BEHIND
wallet,Tue,10,11.85,33,178,3,1,1,TEMP_LEAVE
bag,Mon,42,9.46,155,296,2,1,0,OCCUPIED
"charging-cable,glasses",Thu,20,9.81,41,172,0,0,0,LEFT_BEHIND
"glasses,mouse",Tue,24,13.34,18,120,5,0,1,LEFT_BEHIND
"charging-cable,mouse",Fri,10,13.55,127,216,5,1,1,TEMP_LEAVE
"earphones,bag,paper,keys",Mon,6,16.05,138,269,5,1,0,OCCUPIED
"wallet,phone,laptop",Fri,48,11.65,40,145,1,1,1,LEFT_BEHIND
"bag,iPad",Sat,1,8.96,173,242,5,1,0,OCCUPIED
"watch,glasses,keys,wallet",Fri,49,17.18,107,264,1,0,1,TEMP_LEAVE
"laptop,watch,wallet,glasses",Sun,58,18.69,56,135,2,1,0,OCCUPIED
"keys,iPad",Fri,34,12.09,13,138,1,1,0,OCCUPIED
"book,charging-cable,keys",Sat,37,10.94,94,216,5,0,1,LEFT_BEHIND
"wallet,book,charging-cable,mouse",Sun,2,20.16,1,45,2,1,0,OCCUPIED
"iPad,glasses,keys,student-id",Sat,15,9.55,27,185,1,1,1,TEMP_LEAVE
earphones,Thu,31,19.53,123,143,5,1,1,LEFT_BEHIND
"watch,book,paper",Tue,14,16.44,156,349,3,1,0,OCCUPIED
paper,Thu,40,11.34,146,216,3,1,1,LEFT_BEHIND
"keys,watch,wallet",Wed,45,9.38,77,202,1,1,1,LEFT_BEHIND
"paper,student-id",Fri,18,12.05,46,58,2,1,0,OCCUPIED
"student-id,pen,paper,glasses",Mon,40,8.27,13,97,1,1,1,LEFT_BEHIND
"earphones,keys,wallet,bag",Fri,59,20.91,186,347,4,1,0,OCCUPIED
"glasses,student-id,bottle",Thu,6,11.19,136,279,0,0,1,TEMP_LEAVE
"pen,watch,book,iPad",Thu,59,19.53,153,171,4,1,1,LEFT_BEHIND
"earphones,keys,student-id",Fri,49,12.12,83,183,3,0,1,TEMP_LEAVE
"watch,bag,glasses,pen",Fri,54,21.32,198,353,1,1,1,LEFT_BEHIND
"glasses,mouse,laptop",Sat,45,15.23,176,257,4,0,0,TEMP_LEAVE
"bottle,mouse,glasses,pen",Fri,16,9.45,193,217,3,0,1,LEFT_BEHIND
"wallet,paper,charging-cable,watch",Mon,45,8.41,84,96,3,1,0,OCCUPIED
"phone,bag,book,watch",Sun,9,21.0,80,129,0,0,1,TEMP_LEAVE
"laptop,iPad,bottle,pen",Tue,6,9.42,181,342,3,0,0,TEMP_LEAVE
"bag,book,glasses,bottle",Mon,56,20.16,95,271,1,1,0,OCCUPIED
"watch,keys,mouse",Sat,21,18.62,20,43,5,0,1,TEMP_LEAVE
"student-id,laptop,glasses,charging-cable",Mon,45,17.39,88,170,3,0,1,TEMP_LEAVE
"charging-cable,wallet,laptop",Wed,22,19.08,62,228,2,1,0,OCCUPIED
"watch,charging-cable",Fri,32,12.2,5,184,5,1,1,LEFT_BEHIND
"paper,book,glasses",Sat,29,12.68,48,198,4,0,1,LEFT_BEHIND
"iPad,laptop,watch,glasses",Sun,7,12.81,136,325,2,1,0,OCCUPIED
"bottle,charging-cable,glasses,paper",Sun,51,18.2,64,166,4,1,1,LEFT_BEHIND
mouse,Sun,20,17.4,53,231,5,0,0,LEFT_BEHIND
"wallet,book,charging-cable",Tue,46,9.05,64,148,3,0,1,LEFT_BEHIND
earphones,Wed,10,8.29,40,192,5,1,0,OCCUPIED
"bag,pen,watch",Sat,45,8.99,50,93,4,0,1,TEMP_LEAVE
book,Thu,53,14.94,149,344,3,0,0,LEFT_BEHIND
"bag,laptop,keys,paper",Thu,5,12.93,124,189,3,0,0,TEMP_LEAVE
iPad,Thu,20,8.56,80,172,2,0,0,TEMP_LEAVE
iPad,Tue,1,19.14,189,302,0,0,0,TEMP_LEAVE
"iPad,pen",Sat,33,9.06,42,134,2,0,1,TEMP_LEAVE
"keys,earphones,paper,phone",Wed,3,16.89,4,52,3,0,1,TEMP_LEAVE
"glasses,earphones,pen",Mon,21,21.96,26,181,0,1,1,LEFT_BEHIND
"pen,charging-cable,book,laptop",Sat,59,20.47,100,157,4,1,1,LEFT_BEHIND
"keys,bag,phone",Thu,47,20.09,99,132,3,0,0,TEMP_LEAVE
"charging-cable,student-id,watch",Wed,15,18.81,142,242,2,0,0,TEMP_LEAVE
"book,watch,keys,glasses",Thu,4,14.87,53,223,1,1,0,OCCUPIED
"pen,bag,iPad,phone",Fri,17,9.21,162,357,2,1,1,TEMP_LEAVE
"phone,glasses",Sun,18,12.18,125,295,5,1,1,LEFT_BEHIND
"student-id,charging-cable",Thu,34,18.74,144,263,4,1,1,LEFT_BEHIND
book,Tue,57,10.59,61,186,5,1,1,LEFT_BEHIND
"keys,earphones,iPad,pen",Fri,13,15.01,163,241,4,0,1,TEMP_LEAVE
earphones,Sun,37,16.95,61,112,0,1,1,LEFT_BEHIND
"phone,earphones,student-id",Sat,35,8.45,120,313,2,0,0,TEMP_LEAVE
"book,wallet,phone",Wed,7,11.68,190,249,2,1,0,OCCUPIED
iPad,Wed,17,11.66,125,255,1,1,1,LEFT_BEHIND
"iPad,book",Wed,51,18.22,120,297,1,1,1,LEFT_BEHIND
"bottle,iPad",Fri,41,10.75,154,300,3,1,1,LEFT_BEHIND
laptop,Sun,9,10.44,137,292,1,1,1,TEMP_LEAVE
"watch,laptop,mouse",Sat,51,18.39,129,307,3,1,1,LEFT_BEHIND
"earphones,student-id",Wed,9,20.03,103,233,2,1,0,OCCUPIED
"book,glasses,student-id",Sat,29,11.56,17,27,0,0,1,LEFT_BEHIND
"paper,mouse",Thu,1,10.87,74,219,1,0,0,TEMP_LEAVE
charging-cable,Tue,2,13.47,34,196,4,1,0,OCCUPIED
"laptop,phone,book,watch",Sun,35,11.41,34,52,3,1,0,OCCUPIED
"iPad,book",Fri,29,16.07,42,74,1,1,0,OCCUPIED
"phone,laptop,iPad,student-id",Mon,11,13.0,23,147,1,1,1,TEMP_LEAVE
"iPad,charging-cable,bottle",Sat,39,21.11,86,218,0,1,1,LEFT_BEHIND
"laptop,pen,bag,earphones",Mon,13,12.13,61,222,5,0,1,TEMP_LEAVE
paper,Tue,52,11.35,73,259,2,0,0,LEFT_BEHIND
"charging-cable,book,keys",Tue,39,15.99,41,135,1,0,1,LEFT_BEHIND
"watch,book,charging-cable,paper",Sat,14,9.77,174,321,4,0,0,TEMP_LEAVE
"watch,pen,book,paper",Fri,2,19.26,175,261,4,1,0,OCCUPIED
"student-id,phone,keys,glasses",Thu,44,11.55,139,141,2,1,1,LEFT_BEHIND
"earphones,paper,laptop,mouse",Mon,21,20.58,4,82,5,0,1,TEMP_LEAVE
mouse,Sun,58,18.16,14,206,5,1,1,LEFT_BEHIND
bottle,Fri,25,8.19,25,111,0,1,1,LEFT_BEHIND
"iPad,bag",Fri,56,18.14,50,53,2,1,0,OCCUPIED
"glasses,phone",Thu,50,19.21,137,155,0,1,1,LEFT_BEHIND
iPad,Fri,57,15.12,143,218,0,1,1,LEFT_BEHIND
"book,paper",Fri,36,21.73,163,188,3,0,0,LEFT_BEHIND
"charging-cable,pen,earphones",Tue,55,21.28,194,339,4,1,0,OCCUPIED
"glasses,earphones,watch",Wed,28,8.03,150,263,2,0,0,TEMP_LEAVE
"laptop,mouse",Sat,46,11.17,187,214,3,0,1,TEMP_LEAVE
"laptop,bottle,keys",Sun,56,12.59,100,123,5,0,1,TEMP_LEAVE
"pen,phone,mouse,student-id",Mon,33,8.15,187,246,0,1,0,OCCUPIED
"earphones,mouse",Sun,17,8.93,144,166,3,1,1,LEFT_BEHIND
phone,Thu,33,9.73,116,277,0,1,1,LEFT_BEHIND
"phone,wallet,laptop,charging-cable",Wed,31,8.4,153,257,0,1,1,LEFT_BEHIND
earphones,Sat,51,19.82,152,296,1,1,0,OCCUPIED
"mouse,laptop,bag,iPad",Thu,53,18.81,130,236,3,0,1,TEMP_LEAVE
"glasses,keys,phone,laptop",Tue,13,10.43,194,297,1,0,0,TEMP_LEAVE
"bottle,pen,student-id,mouse",Tue,15,9.79,113,280,5,1,0,OCCUPIED
"laptop,keys",Thu,35,8.8,81,217,4,1,1,LEFT_BEHIND
book,Wed,7,15.61,165,248,3,0,1,TEMP_LEAVE
"glasses,keys,mouse",Fri,31,21.91,195,300,3,1,0,OCCUPIED
"glasses,bottle,paper",Sat,50,11.72,21,198,0,0,0,LEFT_BEHIND
